sponsor,,,,,,,
original_title,"Modal split of passenger transport, cars",,,,,,
original_indicator_code,tsdtr210,,,,,,
title,Anteil der PKW Nutzung am Personenverkehr,,,,,,
sdg,9,,,,,,
short_indicator_description,,,,,,,
short_indicator_description$de,Anteil der PKW Nutzung am Personenverkehr,,,,,,
short_indicator_description$en,Share of car use for passenger transport,,,,,,
long_indicator_description,,,,,,,
long_indicator_description$de$text,"Dieser Indikator ist als der Prozentanteil von Transportmitteln am kompletten Inlandstransport in Fahrgastkilometern definiert. Transportmittel sind Autos, Busse und Züge. Die Daten sollen nur Fahrten auf nationalem Grund, unabhängig der Herkunft des Fahrzeugs, einbeziehen. Dennoch ist die Methode der Datensammlung auf EU-Ebene nicht vereinheitlicht.",,,,,,
long_indicator_description$de$baseunit,%,,,,,,
long_indicator_description$en$text,"This indicator is defined as the percentage share of each mode of transport in total inland transport, expressed in passenger-kilometres (pkm). It is based on transport by passenger cars, buses and coaches, and trains. All data should be based on movements on national territory, regardless of the nationality of the vehicle. However, the data collection methodology is not harmonised at the EU level.",,,,,,
long_indicator_description$en$baseunit,,,,,,,
target,,,,,,,
target$rating,"3,6,9,12",,,,,,
target$baseunit,,,,,,,
target$reference,http://ec.europa.eu/transport/themes/strategies/2011_white_paper_en.htm,,,,,,
target$tags,"ecologic,social",,,,,,
target$ministerial_responsibility,BMVI,,,,,,
target$explanation$de,Die best performer und worst performer wurden als Referenz genommen. Das EU Transport White Paper (2011) strebt eine Verschiebung des Personenverkehrs (Langstrecken) von der Straße hin zu Schienenverkehr an. Die umweltschädlichen Emissionen im Verkehr sollen erheblich gesenkt werden.,,,,,,
target$explanation$en,,,,,,,
target$value,3,,,,,,
target$breakpoints_old,"A) Wertung 1-5,1,2,3,4,5 B) Methode,3,6,9,12,30",,,,,,
target$type,less,,,,,,
target$target_reference,,,,,,,
target$target,,,,,,,
scoring,,,,,,,
scoring$maintainer,tbd,,,,,,
scoring$timestamp,28/09/2015,,,,,,
scoring$timestamp_data_host,2013,,,,,,
scoring$type,national,,,,,,
source,,,,,,,
source$note,"This indicator is defined as the percentage share of each mode of transport in total inland transport, expressed",,,,,,
source$publisher,Eurostat,,,,,,
source$link,http://ec.europa.eu/eurostat/tgm/table.do?tab=table&init=1&plugin=0&language=en&pcode=tsdtr210,,,,,,
source$value,OKF,,,,,,
source$type,inofficial,,,,,,
countries,,,,,,,
,2013,2011,2012,2014,2015,2016,2017
Austria,12.7,,,,,,
Belgium,7.4,,,,,,
Bulgaria,2.9,,,,,,
Croatia,3.1,,,,,,
Czech Republic,8.5,,,,,,
Denmark,10.2,,,,,,
Estonia,1.7,,,,,,
Finland,5.3,,,,,,
Former Yugoslav Republic of Macedonia,1.1,,,,,,
France,9.4,,,,,,
Germany,8.5,,,,,,
Greece,0.9,,,,,,
Hungary,10.2,,,,,,
Ireland,2.7,,,,,,
Italy,6.3,,,,,,
Latvia,4.7,,,,,,
Lithuania,0.8,,,,,,
Luxembourg,4.7,,,,,,
Netherlands,10.5,,,,,,
Norway,4.8,,,,,,
Poland,6.2,,,,,,
Portugal,4,,,,,,
Romania,4.5,,,,,,
Slovakia,7.1,,,,,,
Slovenia,2.3,,,,,,
Spain,6.1,,,,,,
Sweden,9.3,,,,,,
Switzerland,17.1,,,,,,
Turkey,1.4,,,,,,
UK,8.4,,,,,,
