sponsor,,,,,,,
original_title,Forest Change (FORCH) - Change in forest cover between 2000 and 2012 (%),,,,,,
original_indicator_code,FORCH,,,,,,
title,Veränderung in der Waldfläche,,,,,,
sdg,15,,,,,,
short_indicator_description,,,,,,,
short_indicator_description$de,Veränderung der Waldfläche eines Landes zwischen 2000 und 2012 in Prozent. Negative Werte bedeuten Verlust an Waldfläche.,,,,,,
short_indicator_description$en,Change of forest cover between 2000 and 2012 in percentage. Nevative values represent loss of forest cover.,,,,,,
long_indicator_description,,,,,,,
long_indicator_description$de$text,"Veränderung der Waldfläche ist ein Indikator, der im Rahmen des Yale Environmental Performance Index entwickelt wurde. Er misst die Veränderung der Waldfläche eines Landes zwischen 2000 und 2012 in Gebieten, die im Jahr 2000 zu mehr als 50% mit Bäumen bedeckt war. Er berücksichtigt Gebiete mit Waldverlust, Wiederaufforstung und Aufforstung. Wälder sind dynamische Ökosysteme, die kritisch sind für ökologisches Gleichgewicht, Biodiversität und menschlichen Wohlstand. Wälder spielen eine kritische Rolle bei der Eindämmung des Klimawandels und liefern wichtige Dienstleistungen und Produkte. Eine Verringerung der Waldfläche has deutliche negative Auswirkungen auf Ökosystemleistungen und den Schutz von Lebensräumen. Die Daten für diesen Index stammen aus einem Forschungsprojekt der Universität Maryland (USA) und beruhen auf Daten der UN Organisation für Ernährungswissenschaften und Landwirtschaft (FAO) sowie auf der Analyse von Satellitenbildern. Insbesondere die FAO Daten haben Qualitätsmängel, die teilweise von den Satellitendaten aufgewogen werden. Mehr Informationen zur Datenqualität finden sich hier: http://epi.yale.edu/our-methods/forests. (Source EPI)",,,,,,
long_indicator_description$de$baseunit,%,,,,,,
long_indicator_description$en$text,"The Change in Forest Cover is an indicator proposed by the Yale Environmental Performance Index. It measures the percent change in forest cover between 2000 and 2012 in areas with greater than 50 percent tree cover in the year 2000. It factors in areas of forest loss (including deforestation), reforestation (forest restoration or replanting), and afforestation (conversion of bare or cultivated land into forest). Forests are dynamic ecosystems vital to sustaining natural life cycles, biodiversity, and the prosperity of humankind. Forests play a critical role in mitigating the effects of climate change and providing integral ecosystem services and products. A reduction in the extent of forest cover has significant negative implications for ecosystem services and habitat protection. The data  provided by a research project at the university of Maryland (USA) and is based on FAO data and satellite images. Particularly the FAO data has quality issues which are partially corrected by satellite images. More information on the data quality is provided on the EPI website: http://epi.yale.edu/our-methods/forests. (Source: EPI)",,,,,,
long_indicator_description$en$baseunit,,,,,,,
target,,,,,,,
target$explanation_of_target,0 % Veränderung ist ein sehr moderates Ziel angesichts der Bedeutung von Wald für den Klimawandel.,,,,,,
target$rating,"0,-2,-5,-7",,,,,,
target$baseunit,,,,,,,
target$tags,ecologic,,,,,,
target$ministerial_responsibility,BMUB,,,,,,
target$explanation$de,,,,,,,
target$explanation$en,,,,,,,
target$value,0,,,,,,
target$breakpoints_old,"A) Wertung 1-5,5,4,3,2,1 B) Methode,-7,-5,-2,0,15",,,,,,
target$type,more,,,,,,
target$target_reference,,,,,,,
target$target,,,,,,,
scoring,,,,,,,
scoring$maintainer,tbd,,,,,,
scoring$timestamp,02/10/2015,,,,,,
scoring$timestamp_data_host,2012,,,,,,
scoring$type,global,,,,,,
source,,,,,,,
source$note,"M.C. Hansen et al. (2013). High-Resolution Global Maps of 21st-Century Forest Cover Change. Science. 342 (6160): 850-853.,",,,,,,
source$publisher,Yale Environmental Performance Index,,,,,,
source$link,http://epi.yale.edu/epi/issue-ranking/forests,,,,,,
source$value,OKF,,,,,,
source$type,inofficial,,,,,,
countries,,,,,,,
,2012,2011,2013,2014,2015,2016,2017
Australia,0.4,,,,,,
Austria,-3.2,,,,,,
Belgium,-2.7,,,,,,
Brazil,-4.8,,,,,,
Canada,-3.7,,,,,,
Chile,1.7,,,,,,
China,-2.5,,,,,,
Croatia,-0.4,,,,,,
Denmark,-3.4,,,,,,
Estonia,-5.2,,,,,,
Finland,-4.6,,,,,,
France,-1.4,,,,,,
Germany,-1.9,,,,,,
Greece,-2.8,,,,,,
Hungary,1.5,,,,,,
Iceland,0,,,,,,
India,-1.6,,,,,,
Ireland,8.2,,,,,,
Israel,1.7,,,,,,
Italy,-0.6,,,,,,
Japan,-0.6,,,,,,
Latvia,-6.7,,,,,,
Lithuania,-2.7,,,,,,
Luxembourg,-1.7,,,,,,
Mexico,-3.2,,,,,,
Netherlands,-1.7,,,,,,
New Zealand,0.3,,,,,,
Norway,-1.8,,,,,,
Poland,-0.5,,,,,,
Portugal,-5.5,,,,,,
Russia,-1.6,,,,,,
Slovakia,-3,,,,,,
Slovenia,-1,,,,,,
South Africa,1.7,,,,,,
South Korea,-1.7,,,,,,
Spain,-1,,,,,,
Sweden,-4.1,,,,,,
Switzerland,-0.8,,,,,,
Turkey,-0.7,,,,,,
UK,-1.1,,,,,,
USA,-4.1,,,,,,
