sponsor,,,,,,,
original_title,Number of students from developing countries as a fraction of all foreign students,,,,,,
original_indicator_code,,,,,,,
title,Anzahl der StudentInnen aus sogenannten Entwicklungsländern,,,,,,
sdg,4,,,,,,
short_indicator_description,,,,,,,
short_indicator_description$de,Anzahl der StudentInnen aus sogenannten Entwicklungsländern,,,,,,
short_indicator_description$en,Number of students from so called developing countries,,,,,,
long_indicator_description,,,,,,,
long_indicator_description$de$text,"Bildung ist ein wichtiger Faktor für nachhaltige Entwicklung und SDG 4 fordert einen besseren Zugang zu Bildung auf einem hohen Qualitätsniveau vom Vorschulalter bis ins Universitätsstadium. Die OECD Länder können einen wichtigen Beitrag zu Bildung in anderen Ländern leisten, in dem sie StudentInnen aus sogenannten Entwicklungsländern eine Universitätsausbildung ermöglichen. Der hier genutzte Indikator wurde vom Center for Global Development entwickelt. Er gibt den prozentualen Anteil der StudentInnen aus einem sogenannten Entwicklungsland an der Gesamtzahl aller ausländischen StudentInnen in einem Land an. Ein Entwicklungsland ist definiert als ein Land, dass gemäß der Klassifikation vom Development Assistance Committee der OECD berechtigt ist offizielle Entwicklungshilfegelder zu erhalten.",,,,,,
long_indicator_description$de$baseunit,%,,,,,,
long_indicator_description$en$text,Education is an important factor for sustainable development and SDG 4 includes an improved access to all to high-quality education. The OECD countries can support this goal globally by enabling students of so called developing countries to obtain a university degree in an OECD country. The indicator used here has been developed by the Center for Global Development. It describes the share of students from ODA eligible countries among all foreign students in a given country. An ODA eligible country is defined using the classification of the OECD Development Assistance Committee.,,,,,,
long_indicator_description$en$baseunit,,,,,,,
target,,,,,,,
target$rating,"80,70,60,50",,,,,,
target$baseunit,,,,,,,
target$tags,economic,,,,,,
target$ministerial_responsibility,BMBF,,,,,,
target$explanation$de,,,,,,,
target$explanation$en,,,,,,,
target$value,80,,,,,,
target$breakpoints_old,"A) Wertung 1-5,5,4,3,2,1 B) Methode,40,50,60,70,80",,,,,,
target$type,more,,,,,,
target$target_reference,,,,,,,
target$target,,,,,,,
scoring,,,,,,,
scoring$timestamp,27/10/2015,,,,,,
scoring$timestamp_data_host,2013,,,,,,
scoring$maintainer,tbd,,,,,,
source,,,,,,,
source$note,Number of students from ODA eligible countries as a fraction of all foreign students. Source: Organisation for Economic Co-operation and Development (OECD) Online Education Database.,,,,,,
source$publisher,Commitment to Development Index,,,,,,
source$link,http://www.cgdev.org/initiative/commitment-development-index/index,,,,,,
source$value,CDI,,,,,,
source$type,inofficial,,,,,,
countries,,,,,,,
,2013,2011,2012,2014,2015,2016,2017
Australia,89,,,,,,
Austria,34,,,,,,
Belgium,31,,,,,,
Canada,82,,,,,,
Czech Republic,27,,,,,,
Denmark,52,,,,,,
Finland,77,,,,,,
France,82,,,,,,
Germany,70,,,,,,
Greece,95,,,,,,
Hungary,57,,,,,,
Ireland,63,,,,,,
Italy,85,,,,,,
Japan,78,,,,,,
Luxembourg,21,,,,,,
Netherlands,32,,,,,,
New Zealand,71,,,,,,
Norway,65,,,,,,
Poland,68,,,,,,
Portugal,80,,,,,,
Slovakia,18,,,,,,
South Korea,95,,,,,,
Spain,76,,,,,,
Sweden,73,,,,,,
Switzerland,35,,,,,,
UK,65,,,,,,
USA,73,,,,,,
