sponsor,,,,,,,
original_title,Refugees and asylum applications accepted,,,,,,
original_indicator_code,,,,,,,
title,Anzahl Flüchtlinge in einem Land plus kürzlich genehmigte Asylanträge,,,,,,
sdg,10,,,,,,
short_indicator_description,,,,,,,
short_indicator_description$de,Der Indikator misst die Anzahl der Flüchtlinge in einem Land plus kürzlich genehmigte Asylanträge geteilt durch das Bruttoinlandsprodukt.,,,,,,
short_indicator_description$en,"This indicator combines the number of refugees living in a country and the number of asylum applications accepted in a recent year, all divided by the host country's gross domestic product.",,,,,,
long_indicator_description,,,,,,,
long_indicator_description$de$text,"Dieser Indikator beruht auf der Anzahl der Flüchtlinge, die in einem Land leben und die Anzahl der akzeptieren Asylanträge im vergangenen Jahr. Die Gesamtzahl der Personen wird durch das Bruttoinlandsproduktes des Landes geteilt. Bei diesem Indikator werden auch die Personen berücksichtigt, die vom UN Hochkommissariat als besonders schutzbedürftig betrachtet werden. Dieser Indikator wurde vom Center for Global Development (CGD) im Rahmen des Commitment to Development Index (CDI) entwickelt. Er beruht auf einer vereinfachten Version eines UNHCR Indizes und auf UNHCR Daten. Dieser Indikator berücksichtigt noch nicht die aktuellen Entwicklungen in der Flüchtlingspolitik.",,,,,,
long_indicator_description$de$baseunit,Personen/Dollar,,,,,,
long_indicator_description$en$text,"This indicator combines the number of refugees living in a country and the number of asylum applications accepted in a recent year, all divided by the host country's gross domestic product. The number of refugees include other 'persons of concern' as defined by the U.N. High Commissioner for Refugees (UNHCR). The indicator was developed by the Center for Global Development (CGD) in the context of the Commitment to Development Index (CDI) using a simplified version of the UNHCRs index and UNHCR data. This indicator does not yet take into account the current developments in migration flows in Europe.",,,,,,
long_indicator_description$en$baseunit,,,,,,,
target,,,,,,,
target$rating,"550,400,250,50",,,,,,
target$baseunit,,,,,,,
target$tags,economic,,,,,,
target$ministerial_responsibility,BMAS,,,,,,
target$explanation$de,,,,,,,
target$explanation$en,,,,,,,
target$value,700,,,,,,
target$breakpoints_old,"A) Wertung 1-5,5,4,3,2,1 A) Wertung 1-6,50,250,400,550,700",,,,,,
target$type,more,,,,,,
target$target_reference,,,,,,,
target$target,,,,,,,
scoring,,,,,,,
scoring$maintainer,tbd,,,,,,
scoring$timestamp,25/09/2015,,,,,,
scoring$timestamp_data_host,2014,,,,,,
scoring$type,pcd,,,,,,
source,,,,,,,
source$note,"This indicator adds together the number of refugees living in a country and the number of asylum applications accepted in a recent year, all divided by the host country's gross domestic product.",,,,,,
source$publisher,"The Commitment to Development Index, Center for Global Development ",,,,,,
source$link,http://www.cgdev.org/initiative/commitment-development-index/index,,,,,,
source$value,CDI,,,,,,
source$type,inoffcial,,,,,,
countries,,,,,,,
,2014,2011,2012,2013,2015,2016,2017
Australia,66,,,,,,
Austria,265,,,,,,
Belgium,157,,,,,,
Canada,134,,,,,,
Czech Republic,20,,,,,,
Denmark,123,,,,,,
Finland,88,,,,,,
France,163,,,,,,
Germany,137,,,,,,
Greece,312,,,,,,
Hungary,106,,,,,,
Ireland,70,,,,,,
Italy,60,,,,,,
Japan,4,,,,,,
Luxembourg,123,,,,,,
Netherlands,147,,,,,,
New Zealand,15,,,,,,
Norway,238,,,,,,
Poland,52,,,,,,
Portugal,7,,,,,,
Slovakia,22,,,,,,
South Korea,3,,,,,,
Spain,9,,,,,,
Sweden,581,,,,,,
Switzerland,250,,,,,,
UK,85,,,,,,
USA,26,,,,,,
