sponsor,,,,,,,
original_title,Quality of ODA (QuODA) - Transparency and Learning,,,,,,
original_indicator_code,tl2012,,,,,,
title,Wirksamkeit der Entwicklungshilfe - Transparenz,,,,,,
sdg,17,,,,,,
short_indicator_description,,,,,,,
short_indicator_description$de,"Dieser Indikator misst inwiefern ein Geberland entwicklungspolitische Informationen und Erfahrungen mit Partnerländern teilt, um Planbarkeit und Lerneffekte zu erhöhen.",,,,,,
short_indicator_description$en,Indicator measure to what extent a country promotes transparency and learning in its international development cooperation.,,,,,,
long_indicator_description,,,,,,,
long_indicator_description$de$text,"Die Umsetzung der SDGs wird viele Finanzmittel beanspruchen, sowohl bei uns, als auch in den sogenannten Entwicklungsländern. Da die Haushaltsmittel aller Länder jedoch begrenzt sind, ist es von zentraler Bedeutung, das die aufgewendeten Mittel möglichst effektiv und effizient genutzt werden. Im Rahmen der Aid Effectiveness Debatte der letzten 15 Jahre sind die Bedingungen für eine effiziente EZ klar benannt worden. Die Bundesregierung hat sich im Rahmen mehrerer internationaler Konferenzen wiederholt zur Umsetzung der Prinzipien effizienter EZ verpflichtet. Der QUODA Index operationalisiert diese Erkenntnisse und macht die Umsetzung dieser Selbstverpflichtungen messbar.  Dieser Indikator ist ein zusammengesetzter Indikator, der von dem Center for Global Development im Rahmen des Quality of Aid Indizes entwickelt wurde. Der Indikator misst anhand von acht Kriterien, inwiefern die Entwicklungszusammenarbeit (EZ) eines Landes effizient ist. Die acht Kriterien sind: 1) Mitgliedschaft in der International Aid Transparency Initiative (IATI), 2) Umsetzung des IATI Standards, 3) Veröffentlichung von Projekttiteln und -beschreibungen, 5) Berichterstattung zur Durchführungsorganisation, 6) Veröffentlichung von vollständigen Informationen auf Projektebene, 7) Qualität der Evaluierungspolicy eines Geberlandes sowie 8) Anteil der offiziellen Entwicklungshilfe (Official Development Aid - ODA) an Partnerländern mit guten Systemen für Monitoring und Evaluierung. Die Daten wurden bereits 2011 erhoben. Mehr Details zum QUODA Index finden sich hier http://www.cgdev.org/page/quality-oda-quoda.",,,,,,
long_indicator_description$de$baseunit,Punkte,,,,,,
long_indicator_description$en$text," This indicator is an composite indicator developed by the Center for Global Development in the context of the Quality of Aid Index. It uses eight criteria to assess to what extent the development cooperation of a country maximises its efficiency. The eight criteria are: 1) Membership in IATI, 2) Implementation of IATI data reporting standards, 3) Recording of project title and descriptions, 4) Detail of project description (log), 5) Reporting of aid delivery channel, 6) Completeness of project-level commitment data, 7) Quality of Evaluation policy and 8) Aid to partners with good M&E frameworks. The data is from an aid effectiveness survey from 2011. Die Daten wurden bereits 2011 erhoben. For more details about this indicator please consult the QUODA website.http://www.cgdev.org/page/quality-oda-quoda.",,,,,,
long_indicator_description$en$baseunit,,,,,,,
target,,,,,,,
target$rating,"0.4,0.15,-0.15,-0.4",,,,,,
target$baseunit,,,,,,,
target$tags,"economic,social,ecologic",,,,,,
target$ministerial_responsibility,BMZ,,,,,,
target$explanation$de,,,,,,,
target$explanation$en,,,,,,,
target$value,0.4,,,,,,
target$type,more,,,,,,
target$target_reference,,,,,,,
target$target,,,,,,,
scoring,,,,,,,
scoring$maintainer,tbd,,,,,,
scoring$timestamp,15/10/2015,,,,,,
scoring$timestamp_data_host,2012,,,,,,
scoring$type,pcd,,,,,,
source,,,,,,,
source$note,"We include one indicator, membership in the International Aid Transparency Initiative, to measure donors' high-level commitment to collecting and reporting data that is useful and easily accessible, and a new indicator that rewards donors for starting to report IATI-compliant information. We then assess how well donors are doing this by measuring their frequency of recording project titles and descriptions, detail of project descriptions, reporting of aid delivery channels, and overall share of projects reporting disbursements. We also measure how closely donors' project-level reporting data matches their commitment data. Finally, we assess agencies' evaluation policies as an indication of their commitment to evaluation and learning, and the extent to which donors support recipient countries that have good M&E frameworks which enable them to track progress and learn from their experiences. Transparency and Learning reflects the importance of providing timely and comparative information about aid spending. Sharing timely information enables donors to coordinate better with other donors and with recipient countries, to improve their planning, and to learn from actual experience.",,,,,,
source$publisher,"Center for Global Development, Quality of ODA",,,,,,
source$link,http://www.cgdev.org/page/quality-oda-quoda,,,,,,
source$value,OKF,,,,,,
source$type,inofficial,,,,,,
countries,,,,,,,
,2012,2011,2013,2014,2015,2016,2017
Australia,0.283,,,,,,
Austria,-0.303,,,,,,
Belgium,-0.518,,,,,,
Canada,0.592,,,,,,
Denmark,0.212,,,,,,
Estonia,-0.07837,,,,,,
Finland,0.185,,,,,,
France,-0.244,,,,,,
Germany,0.126,,,,,,
Greece,-0.931,,,,,,
Hungary,-0.29922,,,,,,
Ireland,0.565,,,,,,
Israel,-0.04086,,,,,,
Italy,-0.754,,,,,,
Japan,-0.074,,,,,,
Latvia,-0.56527,,,,,,
Lithuania,-0.06419,,,,,,
Luxembourg,-0.974,,,,,,
Netherlands,0.026,,,,,,
New Zealand,-0.114,,,,,,
Norway,0.303,,,,,,
Portugal,-0.602,,,,,,
Russia,0.685752,,,,,,
South Korea,-0.207,,,,,,
Spain,0.102,,,,,,
Sweden,0.278,,,,,,
Switzerland,0.257,,,,,,
Turkey,-0.16286,,,,,,
UK,0.047,,,,,,
USA,0.15,,,,,,
