sponsor,,,,,,,
original_title,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,
original_indicator_code,EN.ATM.PM25.MC.M3,,,,,,
title,Feinstaubbelastung,,,,,,
sdg,11,,,,,,
short_indicator_description,,,,,,,
short_indicator_description$de,Durchschnittliche jährliche Feinstaubbelastung,,,,,,
short_indicator_description$en,Average annual exposure to PM2.5 air pollution,,,,,,
long_indicator_description,,,,,,,
long_indicator_description$de$text,"Feinstaub wird vor allem durch menschliches Handeln erzeugt: Primärer Feinstaub entsteht durch Emissionen aus Kraftfahrzeugen, Kraft- und Fernheizwerken, Öfen und Heizungen in Wohnhäusern, bei der Metall- und Stahlerzeugung oder auch beim Umschlagen von Schüttgütern. In Ballungsgebieten ist der Straßenverkehr die dominierende Staubquelle. Er gelangt aus Motoren, vor allem Dieselmotoren, aber auch durch Bremsen- und Reifenabrieb sowie durch die Aufwirbelung des Staubes von der Straßenoberfläche. Eine weitere wichtige Quelle ist die Landwirtschaft: Die Emissionen gasförmiger Vorläuferstoffe, insbesondere die Ammoniakemissionen aus der Tierhaltung, tragen zur sekundären Feinstaubbildung bei. PM2,5 kann beim Menschen in die Bronchien und Lungenbläschen und ultrafeine Partikel bis in das Lungengewebe und sogar in den Blutkreislauf eindringen. Je nach Größe und Eindringtiefe der Teilchen sind die gesundheitlichen Wirkungen von Feinstaub verschieden. Sie reichen von Schleimhautreizungen und lokalen Entzündungen in der Luftröhre und den Bronchien oder den Lungenalveolen bis zu verstärkter Plaquebildung in den Blutgefäßen, einer erhöhten Thromboseneigung oder Veränderungen der Regulierungsfunktion des vegetativen Nervensystems. Für verschiedene Kategorien von Feinstaub gibt es in Europa unterschiedliche Grenzwerte. Es gibt sowohl Tagesgrenzwerte, als auch zulässige Jahresmittelwerte. Für Für die PM2,5 Partikel ist seit dem 1 Januar 2015 der Jahresmittelwert von 25 µg/m3 verbindlich einzuhalten und ab dem 1. Januar 2020 dürfen die PM2,5-Jahresmittelwerte den Wert von 20 µg/m3 nicht mehr überschreiten. Der hier verwendete Indikator PM2.5 ist definiert als die durchschnittliche Belastung der Bevölkerung durch Partikel, die kleiner sind als 2.5 Mikronen und die in der Lage sind in die Atemwege zu gelangen. Die Belastung wird berechnet durch die Gewichtung der jährlichen PM2.5 Partikel nach der Bevölkerung in ländlichen und städtischen Gegenden.",,,,,,
long_indicator_description$de$baseunit,µg/cm3,,,,,,
long_indicator_description$en$text,"Population-weighted exposure to ambient PM2.5 pollution is defined as the average level of exposure of a nation's population to concentrations of suspended particles measuring less than 2.5 microns in aerodynamic diameter, which are capable of penetrating deep into the respiratory tract and causing severe health damage. Exposure is calculated by weighting mean annual concentrations of PM2.5 by population in both urban and rural areas.",,,,,,
long_indicator_description$en$baseunit,,,,,,,
target,,,,,,,
target$rating,"3,6,10,14",,,,,,
target$baseunit,,,,,,,
target$reference,http://data.worldbank.org/indicator/EN.ATM.PM25.MC.ZS,,,,,,
target$tags,"ecologic,social",,,,,,
target$ministerial_responsibility,BMUB,,,,,,
target$explanation$de,Feinstaub kann in die Atemwege eindringen und sollte weitgehend vermieden werden. Laut Weltbank wurden bereits ab 10 Mikrogramm/m3 gesundheitliche Schäden durch Feinstaubbelastung beobachtet. Daher erhalten Länder mit einem Mittelwert bis 10 Mikrogramm/m3 noch eine mittelmäßige Bewertung.,,,,,,
target$explanation$en,,,,,,,
target$value,3,,,,,,
target$breakpoints_old,"A) Wertung 1-5,1,2,3,4,5 B) Methode,3,6,10,14,60",,,,,,
target$type,less,,,,,,
target$target_reference,,,,,,,
target$target,,,,,,,
scoring,,,,,,,
scoring$maintainer,tbd,,,,,,
scoring$timestamp,02/10/2015,,,,,,
scoring$timestamp_data_host,2013,,,,,,
scoring$type,global,,,,,,
source,,,,,,,
source$note,"Population-weighted exposure to ambient PM2.5 pollution is defined as the average level of exposure of a nation's population to concentrations of suspended particles measuring less than 2.5 microns in aerodynamic diameter, which are capable of penetrating deep into the respiratory tract and causing severe health damage. Exposure is calculated by weighting mean annual concentrations of PM2.5 by population in both urban and rural areas.",,,,,,
source$publisher,World Bank,,,,,,
source$link,http://data.worldbank.org/indicator/EN.ATM.PM25.MC.M3,,,,,,
source$value,OKF,,,,,,
source$type,inofficial,,,,,,
countries,,,,,,,
,2013,2011,2012,2014,2015,2016,2017
Australia,5.93,,,,,,
Austria,14.85,,,,,,
Belgium,18.53,,,,,,
Brazil,16.5,,,,,,
Canada,12.14,,,,,,
Chile,18.38,,,,,,
China,54.36,,,,,,
Croatia,13.93,,,,,,
Czech Republic,16.55,,,,,,
Denmark,11.41,,,,,,
Finland,7.03,,,,,,
France,14.02,,,,,,
Germany,15.35,,,,,,
Greece,15.37,,,,,,
Hungary,15.76,,,,,,
Iceland,7.18,,,,,,
India,46.68,,,,,,
Ireland,7.93,,,,,,
Israel,25.78,,,,,,
Italy,18.34,,,,,,
Japan,16.03,,,,,,
Latvia,12.02,,,,,,
Lithuania,13.75,,,,,,
Luxembourg,14.8,,,,,,
Mexico,11.93,,,,,,
Netherlands,16.84,,,,,,
New Zealand,8.64,,,,,,
Norway,6.04,,,,,,
Poland,16.98,,,,,,
Portugal,9.9,,,,,,
Russia,14.23,,,,,,
Slovakia,15.94,,,,,,
Slovenia,13.62,,,,,,
South Africa,14.33,,,,,,
Spain,11.65,,,,,,
Sweden,7.32,,,,,,
Switzerland,17.6,,,,,,
Turkey,17.21,,,,,,
UK,10.81,,,,,,
USA,10.75,,,,,,
