sponsor,,,,,,,
original_title,OGP - Participating Countries,,,,,,
original_indicator_code,,,,,,,
title,Mitgliedschaft bei der Open Government Partnership,,,,,,
sdg,17,,,,,,
short_indicator_description,,,,,,,
short_indicator_description$de,Dieser Indikator misst die Mitgliedschaft und gegebenenfalls des Fortschritt eines Landes bei der Open Government Partnership (OGP.),,,,,,
short_indicator_description$en,This indicator measure the membership and if applicable the progress of a country in the Open Government Partnership.,,,,,,
long_indicator_description,,,,,,,
long_indicator_description$de$text,"Die Open Government Partnership (OGP) ist eine multilaterale Initiative mit dem Ziel einzelne Regierungen zu verbindlichen Zusagen zu bewegen, um die Transparenz, Bürgerbeteiligung und Korruptionsbekämpfung zu stärken unter anderem mit digitalen Werkzeugen zu stärken. Die OGP ist eine Multi-Akteurs-Initiative, die von einem internationalem Steuerungskreis geleitet wird. Diesem Steuerungskreis gehören sowohl Regierungsvertreter als auch Vertreter der Zivilgesellschaft an. Der Indikator berücksichtigt, um ein Land Mitglied der OGP ist, ob es einen nationalen Umsetzungsplan entwickelt hat und ob es bereits in der Umsetzungsphase ist. Mehr Informationen zur OGP finden sich hier: http://www.opengovpartnership.org/about Dieser Indikator kann nur ein Proxy Indikator sein, weil er nicht die Qualität der OGP Umsetzungspläne und ihrer Durchführung bewertet. Diese Daten könnten in der Zukunft jedoch verfügbar sein.",,,,,,
long_indicator_description$de$baseunit,Punkte,,,,,,
long_indicator_description$en$text,"The Open Government Partnership is a multilateral initiative that aims to secure concrete commitments from governments to promote transparency, empower citizens, fight corruption, and harness new technologies to strengthen governance. The OGP is a multi-stakeholder initiative overseen by a Steering Committee including representatives of governments and civil society organizations. The indicator assesses if a country is member of the OGP, if it has a national implementation plan and if it is already implementing this plan. For more information please check here: http://www.opengovpartnership.org/about The indicator can only be a proxy indicator since it only measure government commitments, not the implementation of these commitments.",,,,,,
long_indicator_description$en$baseunit,,,,,,,
target,,,,,,,
target$rating,"5,4,3,2",,,,,,
target$baseunit,,,,,,,
target$tags,"social, economic",,,,,,
target$ministerial_responsibility,BMI,,,,,,
target$explanation$de,,,,,,,
target$explanation$en,,,,,,,
target$value,5,,,,,,
target$type,more,,,,,,
target$target_reference,,,,,,,
target$target,,,,,,,
scoring,,,,,,,
scoring$maintainer,tbd,,,,,,
scoring$timestamp,29/09/2015,,,,,,
scoring$timestamp_data_host,2015,,,,,,
scoring$type,global,,,,,,
source,,,,,,,
source$note,,,,,,,
source$publisher,Open Government Partnership,,,,,,
source$link,http://www.opengovpartnership.org/countries,,,,,,
source$value,OKF,,,,,,
source$type,inofficial,,,,,,
countries,,,,,,,
,2015,2011,2012,2013,2014,2016,2017
Albania,1,,,,,,
Argentina,1,,,,,,
Armenia,1,,,,,,
Australia,3,,,,,,
Austria,5,,,,,,
Azerbaijan,2,,,,,,
Belgium,5,,,,,,
Bosnia and Herzegovina,3,,,,,,
Brazil,1,,,,,,
Bulgaria,1,,,,,,
Cabo Verde,1,,,,,,
Canada,1,,,,,,
Chile,1,,,,,,
China,5,,,,,,
Colombia,1,,,,,,
Costa Rica,2,,,,,,
Croatia,1,,,,,,
Czech Republic,1,,,,,,
Denmark,2,,,,,,
Dominican Republic,1,,,,,,
El Salvador,1,,,,,,
Estonia,1,,,,,,
Finland,1,,,,,,
France,2,,,,,,
Georgia,1,,,,,,
Germany,5,,,,,,
Ghana,2,,,,,,
Greece,1,,,,,,
Guatemala,1,,,,,,
Honduras,1,,,,,,
Hungary,1,,,,,,
Iceland,5,,,,,,
India,5,,,,,,
Indonesia,1,,,,,,
Ireland,2,,,,,,
Israel,2,,,,,,
Italy,1,,,,,,
Japan,5,,,,,,
Jordan,1,,,,,,
Kenya,2,,,,,,
Latvia,1,,,,,,
Liberia,1,,,,,,
Lithuania,1,,,,,,
Luxembourg,5,,,,,,
Macedonia,1,,,,,,
Malawi,3,,,,,,
Malta,1,,,,,,
Mexico,1,,,,,,
Moldova,1,,,,,,
Mongolia,2,,,,,,
Montenegro,2,,,,,,
Netherlands,2,,,,,,
New Zealand,2,,,,,,
Norway,1,,,,,,
Panama,1,,,,,,
Paraguay,1,,,,,,
Peru,1,,,,,,
Philippines,1,,,,,,
Poland,5,,,,,,
Portugal,5,,,,,,
Romania,1,,,,,,
Russia,5,,,,,,
Serbia,2,,,,,,
Sierra Leone,2,,,,,,
Slovak Republic,1,,,,,,
Slovenia,5,,,,,,
South Africa,1,,,,,,
South Korea,1,,,,,,
Spain,1,,,,,,
Sweden,1,,,,,,
Switzerland,5,,,,,,
Tanzania,1,,,,,,
Trinidad and Tobago,1,,,,,,
Tunisia,2,,,,,,
Turkey,2,,,,,,
UK,1,,,,,,
USA,1,,,,,,
Ukraine,1,,,,,,
Uruguay,1,,,,,,
