sponsor,,,,,,,
original_title,Fish Stocks (FSOC) - Fraction of fish stocks overexploited and collapsed by exclusive economic zone (fraction),,,,,,
original_indicator_code,FSOC,,,,,,
title,Anteil übernutzter Fischbestände,,,,,,
sdg,14,,,,,,
short_indicator_description,,,,,,,
short_indicator_description$de,Indikator misst den Anteil von bedrohten Fischarten in den nationalen Fangmengen aus den nationalen Gewässern,,,,,,
short_indicator_description$en,Indicator measure the share of threatened species of a country’s total catch within its own exclusive economic zone.,,,,,,
long_indicator_description,,,,,,,
long_indicator_description$de$text,"Der Indikator misst den prozentualen Anteil der bedrohten Fischarten am gesamten Fischfang in den nationalen Hoheitsgebieten. Der Indikator ist Teil des Yale Environmental Performance Index und wurde im Rahmen des ""The Sea Around Us"" Project der University of British Columbia Fisheries Centre entwickelt. Das ""The Sea Around Us"" Projekt nutzt Daten der FAO, des International Council for the Exploration of the Seas (ICES), der STATLANT Datenbank, der Northwest Atlantic Fisheries Organization (NAFO), sowie Daten, die von unterschiedlichen Regierungen bereitgestellt wurden. Der Indikator misst nicht den Fang bedrohter Fischarten außerhalb der nationalen Hoheitsgebiete eines Landes und ist deshalb für sich alleine genommen unzureichend um die Fischereipolitik eines Landes zu bewerten.",,,,,,
long_indicator_description$de$baseunit,%,,,,,,
long_indicator_description$en$text,"The Fish Stocks indicator measures the percentage of a country’s total catch — within its exclusive economic zone — that is comprised of species listed as overexploited or collapsed. The data are compiled and analyzed by the Sea Around Us Project, University of British Columbia Fisheries Centre. The Sea Around Us bases its information on data from the FAO, the International Council for the Exploration of the Seas (ICES), the STATLANT database, the Northwest Atlantic Fisheries Organization (NAFO), and data provided from Canada, the United States, and other governments. The indicator does not include catch outside of the exclusive economic zone of a country and is thus insufficient for the assessment of a country’s fishery policy.",,,,,,
long_indicator_description$en$baseunit,,,,,,,
target,,,,,,,
target$rating,"0,0.1,0.15,0.2",,,,,,
target$baseunit,,,,,,,
target$tags,ecologic,,,,,,
target$ministerial_responsibility,BMUB,,,,,,
target$explanation$de,,,,,,,
target$explanation$en,,,,,,,
target$value,0,,,,,,
target$type,less,,,,,,
target$target_reference,,,,,,,
target$target,,,,,,,
scoring,,,,,,,
scoring$maintainer,tbd,,,,,,
scoring$timestamp,22/10/2015,,,,,,
scoring$timestamp_data_host,2011,,,,,,
scoring$type,global,,,,,,
source,,,,,,,
source$note,The Fish Stocks indicator measures the percentage of a country's total catch - within its exclusive economic zone - that is comprised of species listed as overexploited or collapsed.,,,,,,
source$publisher,"Yale Environmental Performance Index; Sea Around Us Project, University of British Columbia Fisheries Centre, 2013,Enviromental Performance Index",,,,,,
source$link,http://epi.yale.edu/our-methods/fisheries#,,,,,,
source$value,OKF,,,,,,
source$type,inofficial,,,,,,
countries,,,,,,,
,2011,2012,2013,2014,2015,2016,2017
Algeria,0.174757282,,,,,,
American Samoa,0.157894737,,,,,,
Angola,0.162878788,,,,,,
Argentina,0.164516129,,,,,,
Australia,0.1518030277,,,,,,
Bahamas,0.173333333,,,,,,
Barbados,0.213114754,,,,,,
Bermuda,0.173076923,,,,,,
Brazil,0.1598225379,,,,,,
Brunei Darussalam,0.17699115,,,,,,
Canada,0.171568627,,,,,,
